08|08|ЯБЛОКИ, ГРУШИ И АЙВА, СВЕЖИЕ:|2012-01-01|2012-08-22
08|08|ЯБЛОКИ, ГРУШИ И АЙВА, СВЕЖИЕ|2012-08-23|2016-12-31
08|08|ЯБЛОКИ, ГРУШИ И АЙВА, СВЕЖИЕ|2017-01-01|2021-12-31
08|08|ЯБЛОКИ, ГРУШИ И АЙВА, СВЕЖИЕ|2022-01-01|
08|09|АБРИКОСЫ, ВИШНЯ И ЧЕРЕШНЯ, ПЕРСИКИ (ВКЛЮЧАЯ НЕКТАРИНЫ), СЛИВЫ И ТЕРН, СВЕЖИЕ|2002-01-01|2006-12-31
08|09|АБРИКОСЫ, ВИШНЯ И ЧЕРЕШНЯ, ПЕРСИКИ (ВКЛЮЧАЯ НЕКТАРИНЫ), СЛИВЫ И ТЕРН, СВЕЖИЕ|2007-01-01|2009-12-31
08|09|АБРИКОСЫ, ВИШНЯ И ЧЕРЕШНЯ, ПЕРСИКИ (ВКЛЮЧАЯ НЕКТАРИНЫ), СЛИВЫ И ТЕРН, СВЕЖИЕ|2010-01-01|2011-12-31
08|09|АБРИКОСЫ, ВИШНЯ И ЧЕРЕШНЯ, ПЕРСИКИ (ВКЛЮЧАЯ НЕКТАРИНЫ), СЛИВЫ И ТЕРН, СВЕЖИЕ:|2012-01-01|2012-08-22
08|09|АБРИКОСЫ, ВИШНЯ И ЧЕРЕШНЯ, ПЕРСИКИ (ВКЛЮЧАЯ НЕКТАРИНЫ), СЛИВЫ И ТЕРН, СВЕЖИЕ|2012-08-23|2016-12-31
08|09|АБРИКОСЫ, ВИШНЯ И ЧЕРЕШНЯ, ПЕРСИКИ (ВКЛЮЧАЯ НЕКТАРИНЫ), СЛИВЫ И ТЕРН, СВЕЖИЕ|2017-01-01|2021-12-31
08|09|АБРИКОСЫ, ВИШНЯ И ЧЕРЕШНЯ, ПЕРСИКИ (ВКЛЮЧАЯ НЕКТАРИНЫ), СЛИВЫ И ТЕРН, СВЕЖИЕ|2022-01-01|
08|10|ПРОЧИЕ ФРУКТЫ, СВЕЖИЕ|2002-01-01|2006-12-31
08|10|ПРОЧИЕ ФРУКТЫ, СВЕЖИЕ|2007-01-01|2009-12-31
08|10|ПРОЧИЕ ФРУКТЫ, СВЕЖИЕ|2010-01-01|2011-12-31
08|10|ПРОЧИЕ ФРУКТЫ, СВЕЖИЕ:|2012-01-01|2012-08-22
08|10|ПРОЧИЕ ФРУКТЫ, СВЕЖИЕ|2012-08-23|2016-12-31
08|10|ПРОЧИЕ ФРУКТЫ, СВЕЖИЕ|2017-01-01|2021-12-31
08|10|ПРОЧИЕ ФРУКТЫ, СВЕЖИЕ|2022-01-01|
08|11|ФРУКТЫ И ОРЕХИ, ПОДВЕРГНУТЫЕ ИЛИ НЕ ПОДВЕРГНУТЫЕ ТЕПЛОВОЙ ОБРАБОТКЕ В КИПЯЩЕЙ ВОДЕ ИЛИ НА ПАРУ, МОРОЖЕНЫЕ, С ДОБАВЛЕНИЕМ ИЛИ БЕЗ ДОБАВЛЕНИЯ САХАРА ИЛИ ДРУГИХ ПОДСЛАЩИВАЮЩИХ ВЕЩЕСТВ|2002-01-01|2006-12-31
08|11|ФРУКТЫ И ОРЕХИ, ПОДВЕРГНУТЫЕ ИЛИ НЕ ПОДВЕРГНУТЫЕ ТЕПЛОВОЙ ОБРАБОТКЕ В КИПЯЩЕЙ ВОДЕ ИЛИ НА ПАРУ, ЗАМОРОЖЕННЫЕ, С ДОБАВЛЕНИЕМ ИЛИ БЕЗ ДОБАВЛЕНИЯ САХАРА ИЛИ ДРУГИХ ПОДСЛАЩИВАЮЩИХ ВЕЩЕСТВ|2007-01-01|2009-12-31
08|11|ФРУКТЫ И ОРЕХИ, ПОДВЕРГНУТЫЕ ИЛИ НЕ ПОДВЕРГНУТЫЕ ТЕПЛОВОЙ ОБРАБОТКЕ В КИПЯЩЕЙ ВОДЕ ИЛИ НА ПАРУ, ЗАМОРОЖЕННЫЕ, С ДОБАВЛЕНИЕМ ИЛИ БЕЗ ДОБАВЛЕНИЯ САХАРА ИЛИ ДРУГИХ ПОДСЛАЩИВАЮЩИХ ВЕЩЕСТВ|2010-01-01|2011-12-31
08|11|ФРУКТЫ И ОРЕХИ, ПОДВЕРГНУТЫЕ ИЛИ НЕ ПОДВЕРГНУТЫЕ ТЕПЛОВОЙ ОБРАБОТКЕ В КИПЯЩЕЙ ВОДЕ ИЛИ НА ПАРУ, ЗАМОРОЖЕННЫЕ, С ДОБАВЛЕНИЕМ ИЛИ БЕЗ ДОБАВЛЕНИЯ САХАРА ИЛИ ДРУГИХ ПОДСЛАЩИВАЮЩИХ ВЕЩЕСТВ:|2012-01-01|2012-08-22
08|11|ФРУКТЫ И ОРЕХИ, ПОДВЕРГНУТЫЕ ИЛИ НЕ ПОДВЕРГНУТЫЕ ТЕПЛОВОЙ ОБРАБОТКЕ В КИПЯЩЕЙ ВОДЕ ИЛИ НА ПАРУ, ЗАМОРОЖЕННЫЕ, С ДОБАВЛЕНИЕМ ИЛИ БЕЗ ДОБАВЛЕНИЯ САХАРА ИЛИ ДРУГИХ ПОДСЛАЩИВАЮЩИХ ВЕЩЕСТВ|2012-08-23|2016-12-31
08|11|ФРУКТЫ И ОРЕХИ, ПОДВЕРГНУТЫЕ ИЛИ НЕ ПОДВЕРГНУТЫЕ ТЕПЛОВОЙ ОБРАБОТКЕ В КИПЯЩЕЙ ВОДЕ ИЛИ НА ПАРУ, ЗАМОРОЖЕННЫЕ, С ДОБАВЛЕНИЕМ ИЛИ БЕЗ ДОБАВЛЕНИЯ САХАРА ИЛИ ДРУГИХ ПОДСЛАЩИВАЮЩИХ ВЕЩЕСТВ|2017-01-01|2021-12-31
08|11|ФРУКТЫ И ОРЕХИ, ПОДВЕРГНУТЫЕ ИЛИ НЕ ПОДВЕРГНУТЫЕ ТЕПЛОВОЙ ОБРАБОТКЕ В КИПЯЩЕЙ ВОДЕ ИЛИ НА ПАРУ, ЗАМОРОЖЕННЫЕ, С ДОБАВЛЕНИЕМ ИЛИ БЕЗ ДОБАВЛЕНИЯ САХАРА ИЛИ ДРУГИХ ПОДСЛАЩИВАЮЩИХ ВЕЩЕСТВ|2022-01-01|
08|12|ФРУКТЫ И ОРЕХИ, КОНСЕРВИРОВАННЫЕ ДЛЯ КРАТКОВРЕМЕННОГО ХРАНЕНИЯ (НАПРИМЕР, ДИОКСИДОМ СЕРЫ, В РАССОЛЕ, СЕРНИСТОЙ ВОДЕ ИЛИ В ДРУГОМ ВРЕМЕННО КОНСЕРВИРУЮЩЕМ РАСТВОРЕ), НО В ТАКОМ ВИДЕ НЕПРИГОДНЫЕ ДЛЯ НЕПОСРЕДСТВЕННОГО УПОТРЕБЛЕНИЯ В ПИЩУ|2002-01-01|2006-12-31
08|12|ФРУКТЫ И ОРЕХИ, КОНСЕРВИРОВАННЫЕ ДЛЯ КРАТКОВРЕМЕННОГО ХРАНЕНИЯ (НАПРИМЕР, ДИОКСИДОМ СЕРЫ, В РАССОЛЕ, СЕРНИСТОЙ ВОДЕ ИЛИ В ДРУГОМ ВРЕМЕННО КОНСЕРВИРУЮЩЕМ РАСТВОРЕ), НО В ТАКОМ ВИДЕ НЕПРИГОДНЫЕ ДЛЯ НЕПОСРЕДСТВЕННОГО УПОТРЕБЛЕНИЯ В ПИЩУ|2007-01-01|2009-12-31
08|12|ФРУКТЫ И ОРЕХИ, КОНСЕРВИРОВАННЫЕ ДЛЯ КРАТКОВРЕМЕННОГО ХРАНЕНИЯ (НАПРИМЕР, ДИОКСИДОМ СЕРЫ, В РАССОЛЕ, СЕРНИСТОЙ ВОДЕ ИЛИ В ДРУГОМ ВРЕМЕННО КОНСЕРВИРУЮЩЕМ РАСТВОРЕ), НО В ТАКОМ ВИДЕ НЕПРИГОДНЫЕ ДЛЯ НЕПОСРЕДСТВЕННОГО УПОТРЕБЛЕНИЯ В ПИЩУ|2010-01-01|2011-12-31
08|12|ФРУКТЫ И ОРЕХИ, КОНСЕРВИРОВАННЫЕ ДЛЯ КРАТКОВРЕМЕННОГО ХРАНЕНИЯ (НАПРИМЕР, ДИОКСИДОМ СЕРЫ, В РАССОЛЕ, СЕРНИСТОЙ ВОДЕ ИЛИ В ДРУГОМ ВРЕМЕННО КОНСЕРВИРУЮЩЕМ РАСТВОРЕ), НО В ТАКОМ ВИДЕ НЕПРИГОДНЫЕ ДЛЯ НЕПОСРЕДСТВЕННОГО УПОТРЕБЛЕНИЯ В ПИЩУ:|2012-01-01|2012-08-22
08|12|ФРУКТЫ И ОРЕХИ, КОНСЕРВИРОВАННЫЕ ДЛЯ КРАТКОВРЕМЕННОГО ХРАНЕНИЯ (НАПРИМЕР, ДИОКСИДОМ СЕРЫ, В РАССОЛЕ, СЕРНИСТОЙ ВОДЕ ИЛИ В ДРУГОМ ВРЕМЕННО КОНСЕРВИРУЮЩЕМ РАСТВОРЕ), НО В ТАКОМ ВИДЕ НЕПРИГОДНЫЕ ДЛЯ НЕПОСРЕДСТВЕННОГО УПОТРЕБЛЕНИЯ В ПИЩУ|2012-08-23|2016-12-31
08|12|ФРУКТЫ И ОРЕХИ, КОНСЕРВИРОВАННЫЕ ДЛЯ КРАТКОВРЕМЕННОГО ХРАНЕНИЯ (НАПРИМЕР, ДИОКСИДОМ СЕРЫ, В РАССОЛЕ, СЕРНИСТОЙ ВОДЕ ИЛИ В ДРУГОМ ВРЕМЕННО КОНСЕРВИРУЮЩЕМ РАСТВОРЕ), НО В ТАКОМ ВИДЕ НЕПРИГОДНЫЕ ДЛЯ НЕПОСРЕДСТВЕННОГО УПОТРЕБЛЕНИЯ В ПИЩУ|2017-01-01|2021-12-31
08|12|ФРУКТЫ И ОРЕХИ, КОНСЕРВИРОВАННЫЕ ДЛЯ КРАТКОВРЕМЕННОГО ХРАНЕНИЯ, НО В ТАКОМ ВИДЕ НЕПРИГОДНЫЕ ДЛЯ НЕПОСРЕДСТВЕННОГО УПОТРЕБЛЕНИЯ В ПИЩУ|2022-01-01|
08|13|ФРУКТЫ СУШЕНЫЕ, КРОМЕ ПЛОДОВ ТОВАРНЫХ ПОЗИЦИЙ 0801-0806; СМЕСИ ОРЕХОВ ИЛИ СУШЕНЫХ ПЛОДОВ ДАННОЙ ГРУППЫ|2002-01-01|2006-12-31
08|13|ФРУКТЫ СУШЕНЫЕ, КРОМЕ ПЛОДОВ ТОВАРНЫХ ПОЗИЦИЙ 0801-0806; СМЕСИ ОРЕХОВ ИЛИ СУШЕНЫХ ПЛОДОВ ДАННОЙ ГРУППЫ|2007-01-01|2009-12-31
08|13|ФРУКТЫ СУШЕНЫЕ, КРОМЕ ПЛОДОВ ТОВАРНЫХ ПОЗИЦИЙ 0801-0806; СМЕСИ ОРЕХОВ ИЛИ СУШЕНЫХ ПЛОДОВ ДАННОЙ ГРУППЫ|2010-01-01|2011-12-31
08|13|ФРУКТЫ СУШЕНЫЕ, КРОМЕ ПЛОДОВ ТОВАРНЫХ ПОЗИЦИЙ 0801-0806; СМЕСИ ОРЕХОВ ИЛИ СУШЕНЫХ ПЛОДОВ ДАННОЙ ГРУППЫ:|2012-01-01|2012-08-22
08|13|ФРУКТЫ СУШЕНЫЕ, КРОМЕ ПЛОДОВ ТОВАРНЫХ ПОЗИЦИЙ 0801-0806; СМЕСИ ОРЕХОВ ИЛИ СУШЕНЫХ ПЛОДОВ ДАННОЙ ГРУППЫ|2012-08-23|2016-12-31
08|13|ФРУКТЫ СУШЕНЫЕ, КРОМЕ ПЛОДОВ ТОВАРНЫХ ПОЗИЦИЙ 0801-0806; СМЕСИ ОРЕХОВ ИЛИ СУШЕНЫХ ПЛОДОВ ДАННОЙ ГРУППЫ|2017-01-01|2021-12-31
08|13|ФРУКТЫ СУШЕНЫЕ, КРОМЕ ПЛОДОВ ТОВАРНЫХ ПОЗИЦИЙ 0801-0806; СМЕСИ ОРЕХОВ ИЛИ СУШЕНЫХ ПЛОДОВ ДАННОЙ ГРУППЫ|2022-01-01|
09|01|КОФЕ, ЖАРЕНЫЙ ИЛИ НЕЖАРЕНЫЙ, С КОФЕИНОМ ИЛИ БЕЗ КОФЕИНА; КОФЕЙНАЯ ШЕЛУХА И ОБОЛОЧКИ ЗЕРЕН КОФЕ; ЗАМЕНИТЕЛИ КОФЕ, СОДЕРЖАЩИЕ КОФЕ В ЛЮБОЙ ПРОПОРЦИИ|2002-01-01|2006-12-31
09|01|КОФЕ, ЖАРЕНЫЙ ИЛИ НЕЖАРЕНЫЙ, С КОФЕИНОМ ИЛИ БЕЗ КОФЕИНА; КОФЕЙНАЯ ШЕЛУХА И ОБОЛОЧКИ ЗЕРЕН КОФЕ; ЗАМЕНИТЕЛИ КОФЕ, СОДЕРЖАЩИЕ КОФЕ В ЛЮБОЙ ПРОПОРЦИИ|2007-01-01|2009-12-31
09|01|КОФЕ, ЖАРЕНЫЙ ИЛИ НЕЖАРЕНЫЙ, С КОФЕИНОМ ИЛИ БЕЗ КОФЕИНА; КОФЕЙНАЯ ШЕЛУХА И ОБОЛОЧКИ ЗЕРЕН КОФЕ; ЗАМЕНИТЕЛИ КОФЕ, СОДЕРЖАЩИЕ КОФЕ В ЛЮБОЙ ПРОПОРЦИИ|2010-01-01|2011-12-31
09|01|КОФЕ, ЖАРЕНЫЙ ИЛИ НЕЖАРЕНЫЙ, С КОФЕИНОМ ИЛИ БЕЗ КОФЕИНА; КОФЕЙНАЯ ШЕЛУХА И ОБОЛОЧКИ ЗЕРЕН КОФЕ; ЗАМЕНИТЕЛИ КОФЕ, СОДЕРЖАЩИЕ КОФЕ В ЛЮБОЙ ПРОПОРЦИИ:|2012-01-01|2012-08-22
09|01|КОФЕ, ЖАРЕНЫЙ ИЛИ НЕЖАРЕНЫЙ, С КОФЕИНОМ ИЛИ БЕЗ КОФЕИНА; КОФЕЙНАЯ ШЕЛУХА И ОБОЛОЧКИ ЗЕРЕН КОФЕ; ЗАМЕНИТЕЛИ КОФЕ, СОДЕРЖАЩИЕ КОФЕ В ЛЮБОЙ ПРОПОРЦИИ|2012-08-23|2016-12-31
09|01|КОФЕ, ЖАРЕНЫЙ ИЛИ НЕЖАРЕНЫЙ, С КОФЕИНОМ ИЛИ БЕЗ КОФЕИНА; КОФЕЙНАЯ ШЕЛУХА И ОБОЛОЧКИ ЗЕРЕН КОФЕ; ЗАМЕНИТЕЛИ КОФЕ, СОДЕРЖАЩИЕ КОФЕ В ЛЮБОЙ ПРОПОРЦИИ|2017-01-01|2021-12-31
09|01|КОФЕ, ЖАРЕНЫЙ ИЛИ НЕЖАРЕНЫЙ, С КОФЕИНОМ ИЛИ БЕЗ КОФЕИНА; КОФЕЙНАЯ ШЕЛУХА И ОБОЛОЧКИ ЗЕРЕН КОФЕ; ЗАМЕНИТЕЛИ КОФЕ, СОДЕРЖАЩИЕ КОФЕ В ЛЮБОЙ ПРОПОРЦИИ|2022-01-01|
09|02|ЧАЙ С ВКУСО-АРОМАТИЧЕСКИМИ ДОБАВКАМИ ИЛИ БЕЗ НИХ|2002-01-01|2006-12-31
09|02|ЧАЙ СО ВКУСО-АРОМАТИЧЕСКИМИ ДОБАВКАМИ ИЛИ БЕЗ НИХ|2007-01-01|2009-12-31
09|02|ЧАЙ СО ВКУСО-АРОМАТИЧЕСКИМИ ДОБАВКАМИ ИЛИ БЕЗ НИХ|2010-01-01|2011-12-31
09|02|ЧАЙ СО ВКУСО-АРОМАТИЧЕСКИМИ ДОБАВКАМИ ИЛИ БЕЗ НИХ:|2012-01-01|2012-08-22
09|02|ЧАЙ СО ВКУСО-АРОМАТИЧЕСКИМИ ДОБАВКАМИ ИЛИ БЕЗ НИХ|2012-08-23|2016-12-31
09|02|ЧАЙ СО ВКУСО-АРОМАТИЧЕСКИМИ ДОБАВКАМИ ИЛИ БЕЗ НИХ|2017-01-01|2021-12-31
09|02|ЧАЙ СО ВКУСО-АРОМАТИЧЕСКИМИ ДОБАВКАМИ ИЛИ БЕЗ НИХ|2022-01-01|
09|04|ПЕРЕЦ РОДА РIРER; ПЛОДЫ РОДА CAРSICUM ИЛИ РОДА РIMENTA, СУШЕНЫЕ, ДРОБЛЕНЫЕ ИЛИ МОЛОТЫЕ|2002-01-01|2006-12-31
09|04|ПЕРЕЦ РОДА PIPER; ПЛОДЫ РОДА CAPSICUM ИЛИ РОДА PIMENTA, СУШЕНЫЕ, ДРОБЛЕНЫЕ ИЛИ МОЛОТЫЕ|2007-01-01|2009-12-31
09|04|ПЕРЕЦ РОДА PIPER; ПЛОДЫ РОДА CAPSICUM ИЛИ РОДА PIMENTA, СУШЕНЫЕ, ДРОБЛЕНЫЕ ИЛИ МОЛОТЫЕ|2010-01-01|2011-12-31
09|04|ПЕРЕЦ РОДА PIPER; ПЛОДЫ РОДА CAPSICUM ИЛИ РОДА PIMENTA, СУШЕНЫЕ, ДРОБЛЕНЫЕ ИЛИ МОЛОТЫЕ:|2012-01-01|2012-08-22
09|04|ПЕРЕЦ РОДА PIPER; ПЛОДЫ РОДА CAPSICUM ИЛИ РОДА PIMENTA, СУШЕНЫЕ, ДРОБЛЕНЫЕ ИЛИ МОЛОТЫЕ|2012-08-23|2013-10-03
09|04|ПЕРЕЦ РОДА PIPER; ПЛОДЫ РОДА CAPSICUM ИЛИ РОДА PIMENTA, СУШЕНЫЕ ИЛИ  ДРОБЛЕНЫЕ,  ИЛИ МОЛОТЫЕ|2013-10-04|2016-12-31
09|04|ПЕРЕЦ РОДА PIPER; ПЛОДЫ РОДА CAPSICUM ИЛИ РОДА PIMENTA, СУШЕНЫЕ ИЛИ  ДРОБЛЕНЫЕ,  ИЛИ МОЛОТЫЕ|2017-01-01|2021-12-31
09|04|ПЕРЕЦ РОДА PIPER; ПЛОДЫ РОДА CAPSICUM ИЛИ РОДА PIMENTA, СУШЕНЫЕ ИЛИ  ДРОБЛЕНЫЕ,  ИЛИ МОЛОТЫЕ|2022-01-01|
09|05|ВАНИЛЬ:|2012-01-01|2012-08-22
09|05|ВАНИЛЬ|2012-08-23|2016-12-31
09|05|ВАНИЛЬ|2017-01-01|2021-12-31
09|05|ВАНИЛЬ|2022-01-01|
09|06|КОРИЦА И ЦВЕТКИ КОРИЧНОГО ДЕРЕВА|2002-01-01|2006-12-31
09|06|КОРИЦА И ЦВЕТКИ КОРИЧНОГО ДЕРЕВА|2007-01-01|2009-12-31
09|06|КОРИЦА И ЦВЕТКИ КОРИЧНОГО ДЕРЕВА|2010-01-01|2011-12-31
09|06|КОРИЦА И ЦВЕТКИ КОРИЧНОГО ДЕРЕВА:|2012-01-01|2012-08-22
09|06|КОРИЦА И ЦВЕТКИ КОРИЧНОГО ДЕРЕВА|2012-08-23|2016-12-31
09|06|КОРИЦА И ЦВЕТКИ КОРИЧНОГО ДЕРЕВА|2017-01-01|2021-12-31
09|06|КОРИЦА И ЦВЕТКИ КОРИЧНОГО ДЕРЕВА|2022-01-01|
09|07|ГВОЗДИКА (ЦЕЛЫЕ ПЛОДЫ, ЦВЕТЫ И ЦВЕТОНОЖКИ):|2012-01-01|2012-08-22
09|07|ГВОЗДИКА (ЦЕЛЫЕ ПЛОДЫ, ЦВЕТЫ И ЦВЕТОНОЖКИ)|2012-08-23|2016-12-31
09|07|ГВОЗДИКА (ЦЕЛЫЕ ПЛОДЫ, ЦВЕТЫ И ЦВЕТОНОЖКИ)|2017-01-01|2021-12-31
09|07|ГВОЗДИКА (ЦЕЛЫЕ ПЛОДЫ, ЦВЕТЫ И ЦВЕТОНОЖКИ)|2022-01-01|
09|08|МУСКАТНЫЙ ОРЕХ, МАЦИС И КАРДАМОН|2002-01-01|2006-12-31
09|08|МУСКАТНЫЙ ОРЕХ, МАЦИС И КАРДАМОН|2007-01-01|2009-12-31
09|08|МУСКАТНЫЙ ОРЕХ, МАЦИС И КАРДАМОН|2010-01-01|2011-12-31
09|08|МУСКАТНЫЙ ОРЕХ, МАЦИС И КАРДАМОН:|2012-01-01|2012-08-22
09|08|МУСКАТНЫЙ ОРЕХ, МАЦИС И КАРДАМОН|2012-08-23|2016-12-31
09|08|МУСКАТНЫЙ ОРЕХ, МАЦИС И КАРДАМОН|2017-01-01|2021-12-31
09|08|МУСКАТНЫЙ ОРЕХ, МАЦИС И КАРДАМОН|2022-01-01|
09|09|СЕМЕНА АНИСА, БАДЬЯНА, ФЕНХЕЛЯ, КОРИАНДРА, ТМИНА РИМСКОГО, ИЛИ ТМИНА ВОЛОШСКОГО ИЛИ ТМИНА; ЯГОДЫ МОЖЖЕВЕЛЬНИКА|2002-01-01|2006-12-31
09|09|СЕМЕНА АНИСА, БАДЬЯНА, ФЕНХЕЛЯ, КОРИАНДРА, ТМИНА РИМСКОГО, ИЛИ ТМИНА ВОЛОШСКОГО, ИЛИ ТМИНА; ЯГОДЫ МОЖЖЕВЕЛЬНИКА|2007-01-01|2009-12-31
09|09|СЕМЕНА АНИСА, БАДЬЯНА, ФЕНХЕЛЯ, КОРИАНДРА, ТМИНА РИМСКОГО, ИЛИ ТМИНА ВОЛОШСКОГО, ИЛИ ТМИНА; ЯГОДЫ МОЖЖЕВЕЛЬНИКА|2010-01-01|2011-12-31
09|09|СЕМЕНА АНИСА, БАДЬЯНА, ФЕНХЕЛЯ, КОРИАНДРА, ТМИНА РИМСКОГО, ИЛИ ТМИНА ВОЛОШСКОГО, ИЛИ ТМИНА; ЯГОДЫ МОЖЖЕВЕЛЬНИКА:|2012-01-01|2012-08-22
09|09|СЕМЕНА АНИСА, БАДЬЯНА, ФЕНХЕЛЯ, КОРИАНДРА, ТМИНА РИМСКОГО, ИЛИ ТМИНА ВОЛОШСКОГО, ИЛИ ТМИНА; ЯГОДЫ МОЖЖЕВЕЛЬНИКА|2012-08-23|2016-12-31
09|09|СЕМЕНА АНИСА, БАДЬЯНА, ФЕНХЕЛЯ, КОРИАНДРА, ТМИНА РИМСКОГО, ИЛИ ТМИНА ВОЛОШСКОГО, ИЛИ ТМИНА; ЯГОДЫ МОЖЖЕВЕЛЬНИКА|2017-01-01|2021-12-31
09|09|СЕМЕНА АНИСА, БАДЬЯНА, ФЕНХЕЛЯ, КОРИАНДРА, ТМИНА РИМСКОГО, ИЛИ ТМИНА ВОЛОШСКОГО, ИЛИ ТМИНА; ЯГОДЫ МОЖЖЕВЕЛЬНИКА|2022-01-01|
09|10|ИМБИРЬ, ШАФРАН, ТУРМЕРИК (КУРКУМА), ТИМЬЯН, ИЛИ ЧАБРЕЦ, ЛАВРОВЫЙ ЛИСТ, КАРРИ И ПРОЧИЕ ПРЯНОСТИ|2002-01-01|2006-12-31
09|10|ИМБИРЬ, ШАФРАН, ТУРМЕРИК (КУРКУМА), ТИМЬЯН, ИЛИ ЧАБРЕЦ, ЛАВРОВЫЙ ЛИСТ, КАРРИ И ПРОЧИЕ ПРЯНОСТИ|2007-01-01|2009-12-31
09|10|ИМБИРЬ, ШАФРАН, ТУРМЕРИК (КУРКУМА), ТИМЬЯН, ИЛИ ЧАБРЕЦ, ЛАВРОВЫЙ ЛИСТ, КАРРИ И ПРОЧИЕ ПРЯНОСТИ|2010-01-01|2011-12-31
09|10|ИМБИРЬ, ШАФРАН, ТУРМЕРИК (КУРКУМА), ТИМЬЯН, ИЛИ ЧАБРЕЦ, ЛАВРОВЫЙ ЛИСТ, КАРРИ И ПРОЧИЕ ПРЯНОСТИ:|2012-01-01|2012-08-22
09|10|ИМБИРЬ, ШАФРАН, ТУРМЕРИК (КУРКУМА), ТИМЬЯН, ИЛИ ЧАБРЕЦ, ЛАВРОВЫЙ ЛИСТ, КАРРИ И ПРОЧИЕ ПРЯНОСТИ|2012-08-23|2016-12-31
09|10|ИМБИРЬ, ШАФРАН, ТУРМЕРИК (КУРКУМА), ТИМЬЯН, ИЛИ ЧАБРЕЦ, ЛАВРОВЫЙ ЛИСТ, КАРРИ И ПРОЧИЕ ПРЯНОСТИ|2017-01-01|2021-12-31
09|10|ИМБИРЬ, ШАФРАН, ТУРМЕРИК (КУРКУМА), ТИМЬЯН, ИЛИ ЧАБРЕЦ, ЛАВРОВЫЙ ЛИСТ, КАРРИ И ПРОЧИЕ ПРЯНОСТИ|2022-01-01|
10|01|ПШЕНИЦА И МЕСЛИН|2002-01-01|2006-12-31
10|01|ПШЕНИЦА И МЕСЛИН|2007-01-01|2009-12-31
10|01|ПШЕНИЦА И МЕСЛИН|2010-01-01|2011-12-31
10|01|ПШЕНИЦА И МЕСЛИН:|2012-01-01|2012-08-22
10|01|ПШЕНИЦА И МЕСЛИН|2012-08-23|2016-12-31
10|01|ПШЕНИЦА И МЕСЛИН|2017-01-01|2021-12-31
10|01|ПШЕНИЦА И МЕСЛИН|2022-01-01|
10|02|РОЖЬ:|2012-01-01|2012-08-22
10|02|РОЖЬ|2012-08-23|2016-12-31
10|02|РОЖЬ|2017-01-01|2021-12-31
10|02|РОЖЬ|2022-01-01|
10|03|ЯЧМЕНЬ:|2012-01-01|2012-08-22
10|03|ЯЧМЕНЬ|2012-08-23|2016-12-31
10|03|ЯЧМЕНЬ|2017-01-01|2021-12-31
10|03|ЯЧМЕНЬ|2022-01-01|
10|04|ОВЕС:|2012-01-01|2012-08-22
10|04|ОВЕС|2012-08-23|2016-12-31
10|04|ОВЕС|2017-01-01|2021-12-31
10|04|ОВЕС|2022-01-01|
10|05|КУКУРУЗА|2002-01-01|2006-12-31
10|05|КУКУРУЗА|2007-01-01|2009-12-31
10|05|КУКУРУЗА|2010-01-01|2011-12-31
10|05|КУКУРУЗА:|2012-01-01|2012-08-22
10|05|КУКУРУЗА|2012-08-23|2016-12-31
10|05|КУКУРУЗА|2017-01-01|2021-12-31
10|05|КУКУРУЗА|2022-01-01|
10|06|РИС|2002-01-01|2006-12-31
10|06|РИС|2007-01-01|2009-12-31
10|06|РИС|2010-01-01|2011-12-31
10|06|РИС:|2012-01-01|2012-08-22
10|06|РИС|2012-08-23|2016-12-31
10|06|РИС|2017-01-01|2021-12-31
10|06|РИС|2022-01-01|
10|07|СОРГО ЗЕРНОВОЕ:|2012-01-01|2012-08-22
10|07|СОРГО ЗЕРНОВОЕ|2012-08-23|2016-12-31
10|07|СОРГО ЗЕРНОВОЕ|2017-01-01|2021-12-31
10|07|СОРГО ЗЕРНОВОЕ|2022-01-01|
10|08|ГРЕЧИХА, ПРОСО И СЕМЕНА КАНАРЕЕЧНИКА; ПРОЧИЕ ЗЛАКИ|2002-01-01|2006-12-31
10|08|ГРЕЧИХА, ПРОСО И СЕМЕНА КАНАРЕЕЧНИКА; ПРОЧИЕ ЗЛАКИ|2007-01-01|2009-12-31
10|08|ГРЕЧИХА, ПРОСО И СЕМЕНА КАНАРЕЕЧНИКА; ПРОЧИЕ ЗЛАКИ|2010-01-01|2011-12-31
10|08|ГРЕЧИХА, ПРОСО И СЕМЕНА КАНАРЕЕЧНИКА; ПРОЧИЕ ЗЛАКИ:|2012-01-01|2012-08-22
10|08|ГРЕЧИХА, ПРОСО И СЕМЕНА КАНАРЕЕЧНИКА; ПРОЧИЕ ЗЛАКИ|2012-08-23|2016-12-31
10|08|ГРЕЧИХА, ПРОСО И СЕМЕНА КАНАРЕЕЧНИКА; ПРОЧИЕ ЗЛАКИ|2017-01-01|2021-12-31
10|08|ГРЕЧИХА, ПРОСО И СЕМЕНА КАНАРЕЕЧНИКА; ПРОЧИЕ ЗЛАКИ|2022-01-01|
11|02|МУКА ИЗ ЗЕРНА ПРОЧИХ ЗЛАКОВ, КРОМЕ ПШЕНИЧНОЙ ИЛИ ПШЕНИЧНО-РЖАНОЙ|2002-01-01|2006-12-31
11|02|МУКА ИЗ ЗЕРНА ПРОЧИХ ЗЛАКОВ, КРОМЕ ПШЕНИЧНОЙ ИЛИ ПШЕНИЧНО-РЖАНОЙ|2007-01-01|2009-12-31
